station_id;nom_division;name;capacity;is_valet_station;num_bikes_available;num_docks_available;is_installed;is_renting;is_returning;point_geo;last_reported_tr;is_virtual_station;vehicle_type_capacity;is_charging_station;message_velo;message_dock_dispo
cjm6bp8fraef2m0cb0m0;Marseille 9e Arrondissement;Sainte Marguerite Schloesing;20;0;2;19;1;1;1;43.26949, 5.40262;2025-11-26T23:19:01+00:00;0;"{""1"": 20, ""10"": 0, ""14"": 0, ""15"": 0, ""2"": 20, ""4"": 20, ""5"": 0, ""6"": 0, ""7"": 20}";0;Moins de trois vélos disponibles;Plus de trois docks disponibles
cpo3342slgdg3j2ifvpg;Marseille 8e Arrondissement;Entrée du parc national des calanques;30;0;10;23;1;1;1;43.23052, 5.35489;2025-11-26T23:19:01+00:00;0;"{""1"": 23, ""10"": 0, ""14"": 0, ""15"": 0, ""2"": 23, ""4"": 23, ""5"": 0, ""6"": 0, ""7"": 23}";1;Plus de trois vélo disponibles;Plus de trois docks disponibles
cpo3532slgdg3j2ikp40;Marseille 8e Arrondissement;Saména;20;0;8;19;1;1;1;43.22926, 5.35377;2025-11-26T23:19:01+00:00;0;"{""1"": 19, ""10"": 0, ""14"": 0, ""15"": 0, ""2"": 19, ""4"": 19, ""5"": 0, ""6"": 0, ""7"": 19}";1;Plus de trois vélo disponibles;Plus de trois docks disponibles
st_d2m65c5bi1j21697t3ng;Marseille 9e Arrondissement;La rouvière;30;0;9;20;1;1;1;43.253415, 5.421725;2025-11-26T23:19:01+00:00;0;"{""1"": 23, ""10"": 0, ""14"": 0, ""15"": 0, ""2"": 23, ""4"": 23, ""5"": 0, ""6"": 0, ""7"": 23}";1;Plus de trois vélo disponibles;Plus de trois docks disponibles
st_d2m6c4gdas8pm72e190g;Marseille 9e Arrondissement;Lachamp Le Clos des Iris;20;0;5;15;1;1;1;43.24634, 5.43156;2025-11-26T23:19:01+00:00;0;"{""1"": 16, ""10"": 0, ""14"": 0, ""15"": 0, ""2"": 16, ""4"": 16, ""5"": 0, ""6"": 0, ""7"": 16}";1;Plus de trois vélo disponibles;Plus de trois docks disponibles
st_d2ngiaodas8pm72gd1h0;Marseille 9e Arrondissement;Tassigny - Mazargues;30;0;8;21;1;1;1;43.249557, 5.404859;2025-11-26T23:19:01+00:00;0;"{""1"": 22, ""10"": 0, ""14"": 0, ""15"": 0, ""2"": 22, ""4"": 22, ""5"": 0, ""6"": 0, ""7"": 22}";1;Plus de trois vélo disponibles;Plus de trois docks disponibles
st_d3n2fo6cfp8s73cte1j0;Marseille 8e Arrondissement;Mairie de Bagatelle;20;0;3;17;1;1;1;43.270679, 5.383221;2025-11-26T23:19:01+00:00;0;"{""1"": 17, ""10"": 0, ""14"": 0, ""15"": 0, ""2"": 17, ""4"": 17, ""5"": 0, ""6"": 0, ""7"": 17}";1;Moins de trois vélos disponibles;Plus de trois docks disponibles
st_d46tts09ee8s73dlu43g;Marseille 14e Arrondissement;Gay - Lussac;30;0;4;26;1;1;1;43.33558, 5.3746;2025-11-26T23:19:01+00:00;0;"{""1"": 29, ""10"": 0, ""14"": 0, ""15"": 0, ""2"": 29, ""4"": 29, ""5"": 0, ""6"": 0, ""7"": 29}";1;Plus de trois vélo disponibles;Plus de trois docks disponibles
st_d4a3vfp97mjs738cd8kg;Marseille 9e Arrondissement;Valmont - Redon;20;0;4;16;1;1;1;43.24473, 5.42547;2025-11-26T23:19:01+00:00;0;"{""1"": 16, ""10"": 0, ""14"": 0, ""15"": 0, ""2"": 16, ""4"": 16, ""5"": 0, ""6"": 0, ""7"": 16}";1;Plus de trois vélo disponibles;Plus de trois docks disponibles
st_d4a7ka997mjs738ck50g;Marseille 10e Arrondissement;Jean Moulin - Saint Etienne;30;0;8;21;1;1;1;43.28608, 5.39874;2025-11-26T23:19:01+00:00;0;"{""1"": 27, ""10"": 0, ""14"": 0, ""15"": 0, ""2"": 27, ""4"": 27, ""5"": 0, ""6"": 0, ""7"": 27}";1;Plus de trois vélo disponibles;Plus de trois docks disponibles
st_d4asgbiv49dc73anf9m0;Marseille 14e Arrondissement;Gibbes - Calvet;20;0;1;19;1;1;1;43.32495, 5.38301;2025-11-26T23:19:01+00:00;0;"{""1"": 19, ""10"": 0, ""14"": 0, ""15"": 0, ""2"": 19, ""4"": 19, ""5"": 0, ""6"": 0, ""7"": 19}";1;Moins de trois vélos disponibles;Plus de trois docks disponibles
ce4bgjh2rcd13ifvqbg0;Marseille 1er Arrondissement;Colbert - Sainte Barbe;20;0;4;16;1;1;1;43.299249, 5.374809;2025-11-26T23:19:01+00:00;0;"{""1"": 18, ""10"": 0, ""14"": 0, ""15"": 0, ""2"": 18, ""4"": 18, ""5"": 0, ""6"": 0, ""7"": 18}";1;Plus de trois vélo disponibles;Plus de trois docks disponibles
ce4bgjp2rcd13ifvqbh0;Marseille 1er Arrondissement;Saint Charles - Place des Marseillaises;30;0;0;29;1;1;1;43.301417, 5.3809;2025-11-26T23:19:01+00:00;0;"{""1"": 30, ""10"": 0, ""14"": 0, ""15"": 0, ""2"": 30, ""4"": 30, ""5"": 0, ""6"": 0, ""7"": 30}";1;Aucun vélo disponible;Plus de trois docks disponibles
ce4bgk12rcd13ifvqbj0;Marseille 2e Arrondissement;Coutellerie;20;0;2;18;1;1;1;43.2968, 5.37291;2025-11-26T23:19:01+00:00;0;"{""1"": 18, ""10"": 0, ""14"": 0, ""15"": 0, ""2"": 18, ""4"": 18, ""5"": 0, ""6"": 0, ""7"": 18}";1;Moins de trois vélos disponibles;Plus de trois docks disponibles
ce4bgl12rcd13ifvqbo0;Marseille 1er Arrondissement;Académie - Capucins;20;0;1;19;1;1;1;43.296007, 5.381079;2025-11-26T23:19:01+00:00;0;"{""1"": 20, ""10"": 0, ""14"": 0, ""15"": 0, ""2"": 20, ""4"": 20, ""5"": 0, ""6"": 0, ""7"": 20}";1;Moins de trois vélos disponibles;Plus de trois docks disponibles
ce4bgn12rcd13ifvqbt0;Marseille 2e Arrondissement;Place de Lenche;20;0;18;1;1;1;1;43.297075, 5.366057;2025-11-26T23:19:01+00:00;0;"{""1"": 13, ""10"": 0, ""14"": 0, ""15"": 0, ""2"": 13, ""4"": 13, ""5"": 0, ""6"": 0, ""7"": 13}";0;Plus de trois vélo disponibles;Moins de trois docks disponibles
ce4bgn92rcd13ifvqbvg;Marseille 2e Arrondissement;Euromediterrannee Gantes;20;0;2;18;1;1;1;43.309076, 5.368465;2025-11-26T23:19:01+00:00;0;"{""1"": 18, ""10"": 0, ""14"": 0, ""15"": 0, ""2"": 18, ""4"": 18, ""5"": 0, ""6"": 0, ""7"": 18}";0;Moins de trois vélos disponibles;Plus de trois docks disponibles
ce4bgop2rcd13ifvqc1g;Marseille 2e Arrondissement;Grand Rue;20;0;3;16;1;1;1;43.297839, 5.370991;2025-11-26T23:19:01+00:00;0;"{""1"": 19, ""10"": 0, ""14"": 0, ""15"": 0, ""2"": 19, ""4"": 19, ""5"": 0, ""6"": 0, ""7"": 19}";1;Moins de trois vélos disponibles;Plus de trois docks disponibles
ce4bgrp2rcd13ifvqc9g;Marseille 2e Arrondissement;Joliette - Dunkerque;20;0;2;18;1;1;1;43.305365, 5.367344;2025-11-26T23:19:01+00:00;0;"{""1"": 19, ""10"": 0, ""14"": 0, ""15"": 0, ""2"": 19, ""4"": 19, ""5"": 0, ""6"": 0, ""7"": 19}";1;Moins de trois vélos disponibles;Plus de trois docks disponibles
ce4bgs12rcd13ifvqcag;Marseille 2e Arrondissement;Les Docks - Terrasses du Port;30;0;0;30;1;1;1;43.305625, 5.365619;2025-11-26T23:19:01+00:00;0;"{""1"": 30, ""10"": 0, ""14"": 0, ""15"": 0, ""2"": 30, ""4"": 30, ""5"": 0, ""6"": 0, ""7"": 30}";0;Aucun vélo disponible;Plus de trois docks disponibles
ce4bgs92rcd13ifvqcc0;Marseille 2e Arrondissement;Jules Guesde;20;0;1;19;1;1;1;43.301429, 5.374132;2025-11-26T23:19:01+00:00;0;"{""1"": 19, ""10"": 0, ""14"": 0, ""15"": 0, ""2"": 19, ""4"": 19, ""5"": 0, ""6"": 0, ""7"": 19}";1;Moins de trois vélos disponibles;Plus de trois docks disponibles
ce4bgt12rcd13ifvqcd0;Marseille 3e Arrondissement;National Métro;30;0;6;26;1;1;1;43.314811, 5.373104;2025-11-26T23:19:01+00:00;0;"{""1"": 26, ""10"": 0, ""14"": 0, ""15"": 0, ""2"": 26, ""4"": 26, ""5"": 0, ""6"": 0, ""7"": 26}";1;Plus de trois vélo disponibles;Plus de trois docks disponibles
ce4bgt92rcd13ifvqcg0;Marseille 3e Arrondissement;National - Hoche;20;0;8;14;1;1;1;43.311124, 5.377653;2025-11-26T23:19:01+00:00;0;"{""1"": 14, ""10"": 0, ""14"": 0, ""15"": 0, ""2"": 14, ""4"": 14, ""5"": 0, ""6"": 0, ""7"": 14}";1;Plus de trois vélo disponibles;Plus de trois docks disponibles
ce4bgth2rcd13ifvqch0;Marseille 3e Arrondissement;Auphan - Vaillant;20;0;4;19;1;1;1;43.317075, 5.377367;2025-11-26T23:19:01+00:00;0;"{""1"": 19, ""10"": 0, ""14"": 0, ""15"": 0, ""2"": 19, ""4"": 19, ""5"": 0, ""6"": 0, ""7"": 19}";0;Plus de trois vélo disponibles;Plus de trois docks disponibles
ce4bguh2rcd13ifvqckg;Marseille 3e Arrondissement;Hôpital Européen;20;0;5;18;1;1;1;43.309054, 5.371777;2025-11-26T23:19:01+00:00;0;"{""1"": 18, ""10"": 0, ""14"": 0, ""15"": 0, ""2"": 18, ""4"": 18, ""5"": 0, ""6"": 0, ""7"": 18}";0;Plus de trois vélo disponibles;Plus de trois docks disponibles
ce4bgv12rcd13ifvqcp0;Marseille 3e Arrondissement;Place Cadenat;20;0;13;18;1;1;1;43.311722, 5.387247;2025-11-26T23:19:01+00:00;0;"{""1"": 18, ""10"": 0, ""14"": 0, ""15"": 0, ""2"": 18, ""4"": 18, ""5"": 0, ""6"": 0, ""7"": 18}";0;Plus de trois vélo disponibles;Plus de trois docks disponibles
ce4bgv92rcd13ifvqcq0;Marseille 3e Arrondissement;Strasbourg - Leca;20;0;7;14;1;1;1;43.307945, 5.376487;2025-11-26T23:19:01+00:00;0;"{""1"": 14, ""10"": 0, ""14"": 0, ""15"": 0, ""2"": 14, ""4"": 14, ""5"": 0, ""6"": 0, ""7"": 14}";0;Plus de trois vélo disponibles;Plus de trois docks disponibles
ce4bgv92rcd13ifvqcr0;Marseille 3e Arrondissement;Belle de Mai Cristofol;10;0;5;6;1;1;1;43.310804, 5.38359;2025-11-26T23:19:01+00:00;0;"{""1"": 6, ""10"": 0, ""14"": 0, ""15"": 0, ""2"": 6, ""4"": 6, ""5"": 0, ""6"": 0, ""7"": 6}";1;Plus de trois vélo disponibles;Plus de trois docks disponibles
ce4bgvp2rcd13ifvqcu0;Marseille 4e Arrondissement;Chutes Lavie - Guigou;20;0;10;19;1;1;1;43.313291, 5.396838;2025-11-26T23:19:01+00:00;0;"{""1"": 19, ""10"": 0, ""14"": 0, ""15"": 0, ""2"": 19, ""4"": 19, ""5"": 0, ""6"": 0, ""7"": 19}";0;Plus de trois vélo disponibles;Plus de trois docks disponibles
ce4bh092rcd13ifvqd20;Marseille 4e Arrondissement;Cinq Avenues Longchamp;20;0;0;20;1;1;1;43.304292, 5.397521;2025-11-26T23:19:01+00:00;0;"{""1"": 20, ""10"": 0, ""14"": 0, ""15"": 0, ""2"": 20, ""4"": 20, ""5"": 0, ""6"": 0, ""7"": 20}";0;Aucun vélo disponible;Plus de trois docks disponibles
ce4bh192rcd13ifvqdb0;Marseille 4e Arrondissement;Liberation - Isoard;20;0;1;19;1;1;1;43.300851, 5.390857;2025-11-26T23:19:01+00:00;0;"{""1"": 19, ""10"": 0, ""14"": 0, ""15"": 0, ""2"": 19, ""4"": 19, ""5"": 0, ""6"": 0, ""7"": 19}";0;Moins de trois vélos disponibles;Plus de trois docks disponibles
ce4bh292rcd13ifvqdg0;Marseille 5e Arrondissement;Pierre Roux;20;0;13;7;1;1;1;43.285735, 5.39501;2025-11-26T23:19:01+00:00;0;"{""1"": 7, ""10"": 0, ""14"": 0, ""15"": 0, ""2"": 7, ""4"": 7, ""5"": 0, ""6"": 0, ""7"": 7}";0;Plus de trois vélo disponibles;Plus de trois docks disponibles
ce4bh312rcd13ifvqdj0;Marseille 5e Arrondissement;Chave - Sakakini;20;0;3;17;1;1;1;43.295713, 5.399639;2025-11-26T23:19:01+00:00;0;"{""1"": 17, ""10"": 0, ""14"": 0, ""15"": 0, ""2"": 17, ""4"": 17, ""5"": 0, ""6"": 0, ""7"": 17}";0;Moins de trois vélos disponibles;Plus de trois docks disponibles
ce4bh392rcd13ifvqdl0;Marseille 5e Arrondissement;Tivoli - Roosevelt;20;0;7;14;1;1;1;43.298764, 5.388973;2025-11-26T23:19:01+00:00;0;"{""1"": 13, ""10"": 0, ""14"": 0, ""15"": 0, ""2"": 13, ""4"": 13, ""5"": 0, ""6"": 0, ""7"": 13}";0;Plus de trois vélo disponibles;Plus de trois docks disponibles
ce4bh3p2rcd13ifvqdq0;Marseille 6e Arrondissement;Notre-Dame - Dragon;10;0;13;7;1;1;1;43.286961, 5.373785;2025-11-26T23:19:01+00:00;0;"{""1"": 7, ""10"": 0, ""14"": 0, ""15"": 0, ""2"": 7, ""4"": 7, ""5"": 0, ""6"": 0, ""7"": 7}";0;Plus de trois vélo disponibles;Plus de trois docks disponibles
ce4bh4p2rcd13ifvqe0g;Marseille 6e Arrondissement;Lodi - Berlioz;20;0;16;9;1;1;1;43.290345, 5.386447;2025-11-26T23:19:01+00:00;0;"{""1"": 9, ""10"": 0, ""14"": 0, ""15"": 0, ""2"": 9, ""4"": 9, ""5"": 0, ""6"": 0, ""7"": 9}";0;Plus de trois vélo disponibles;Plus de trois docks disponibles
ce4bh512rcd13ifvqe2g;Marseille 6e Arrondissement;Rome - Salvator;30;0;1;29;1;1;1;43.290995, 5.381361;2025-11-26T23:19:01+00:00;0;"{""1"": 29, ""10"": 0, ""14"": 0, ""15"": 0, ""2"": 29, ""4"": 29, ""5"": 0, ""6"": 0, ""7"": 29}";0;Moins de trois vélos disponibles;Plus de trois docks disponibles
ce4bh5p2rcd13ifvqe4g;Marseille 7e Arrondissement;Place de la Corderie;20;0;3;18;1;1;1;43.290779, 5.371482;2025-11-26T23:19:01+00:00;0;"{""1"": 18, ""10"": 0, ""14"": 0, ""15"": 0, ""2"": 18, ""4"": 18, ""5"": 0, ""6"": 0, ""7"": 18}";0;Moins de trois vélos disponibles;Plus de trois docks disponibles
ce4bh612rcd13ifvqe6g;Marseille 6e Arrondissement;Lieutaud - Berlioz;20;0;6;15;1;1;1;43.289307, 5.38406;2025-11-26T23:19:01+00:00;0;"{""1"": 15, ""10"": 0, ""14"": 0, ""15"": 0, ""2"": 15, ""4"": 15, ""5"": 0, ""6"": 0, ""7"": 15}";0;Plus de trois vélo disponibles;Plus de trois docks disponibles
ce4bh692rcd13ifvqe90;Marseille 6e Arrondissement;Pierre Puget - Breteuil;20;0;3;17;1;1;1;43.290323, 5.375722;2025-11-26T23:19:01+00:00;0;"{""1"": 17, ""10"": 0, ""14"": 0, ""15"": 0, ""2"": 17, ""4"": 17, ""5"": 0, ""6"": 0, ""7"": 17}";0;Moins de trois vélos disponibles;Plus de trois docks disponibles
ce4bh8p2rcd13ifvqeb0;Marseille 6e Arrondissement;Cantini - Rouet;40;0;2;38;1;1;1;43.284776, 5.385603;2025-11-26T23:19:01+00:00;0;"{""1"": 38, ""10"": 0, ""14"": 0, ""15"": 0, ""2"": 38, ""4"": 38, ""5"": 0, ""6"": 0, ""7"": 38}";1;Moins de trois vélos disponibles;Plus de trois docks disponibles
ce4bh9p2rcd13ifvqed0;Marseille 6e Arrondissement;Estrangin;20;0;2;19;1;1;1;43.289744, 5.378304;2025-11-26T23:19:01+00:00;0;"{""1"": 19, ""10"": 0, ""14"": 0, ""15"": 0, ""2"": 19, ""4"": 19, ""5"": 0, ""6"": 0, ""7"": 19}";0;Moins de trois vélos disponibles;Plus de trois docks disponibles
ce4bha12rcd13ifvqef0;Marseille 7e Arrondissement;Place du Terrail;20;0;7;14;1;1;1;43.280391, 5.369308;2025-11-26T23:19:01+00:00;0;"{""1"": 14, ""10"": 0, ""14"": 0, ""15"": 0, ""2"": 14, ""4"": 14, ""5"": 0, ""6"": 0, ""7"": 14}";0;Plus de trois vélo disponibles;Plus de trois docks disponibles
ce4bha92rcd13ifvqeg0;Marseille 7e Arrondissement;Pasteur;20;0;13;13;1;1;1;43.290639, 5.359243;2025-11-26T23:19:01+00:00;0;"{""1"": 13, ""10"": 0, ""14"": 0, ""15"": 0, ""2"": 13, ""4"": 13, ""5"": 0, ""6"": 0, ""7"": 13}";0;Plus de trois vélo disponibles;Plus de trois docks disponibles
ce4bhah2rcd13ifvqej0;Marseille 7e Arrondissement;Vallon Jourdan;20;0;13;12;1;1;1;43.286598, 5.363348;2025-11-26T23:19:01+00:00;0;"{""1"": 12, ""10"": 0, ""14"": 0, ""15"": 0, ""2"": 12, ""4"": 12, ""5"": 0, ""6"": 0, ""7"": 12}";0;Plus de trois vélo disponibles;Plus de trois docks disponibles
ce4bhb12rcd13ifvqem0;Marseille 7e Arrondissement;Place du 4 Septembre;20;0;10;15;1;1;1;43.28856, 5.358371;2025-11-26T23:19:01+00:00;0;"{""1"": 13, ""10"": 0, ""14"": 0, ""15"": 0, ""2"": 13, ""4"": 13, ""5"": 0, ""6"": 0, ""7"": 13}";1;Plus de trois vélo disponibles;Plus de trois docks disponibles
ce4bhe12rcd13ifvqf30;Marseille 8e Arrondissement;Mazargues - Huveaune;20;0;6;14;1;1;1;43.265575, 5.390043;2025-11-26T23:19:01+00:00;0;"{""1"": 14, ""10"": 0, ""14"": 0, ""15"": 0, ""2"": 14, ""4"": 14, ""5"": 0, ""6"": 0, ""7"": 14}";1;Plus de trois vélo disponibles;Plus de trois docks disponibles
ce4bhgp2rcd13ifvqfd0;Marseille 8e Arrondissement;Hambourg Rond Point Guerre;20;0;3;18;1;1;1;43.250035, 5.389139;2025-11-26T23:19:01+00:00;0;"{""1"": 18, ""10"": 0, ""14"": 0, ""15"": 0, ""2"": 18, ""4"": 18, ""5"": 0, ""6"": 0, ""7"": 18}";0;Moins de trois vélos disponibles;Plus de trois docks disponibles
ce4bhh12rcd13ifvqff0;Marseille 8e Arrondissement;Escale Borély;60;0;20;46;1;1;1;43.254948, 5.376452;2025-11-26T23:19:01+00:00;0;"{""1"": 46, ""10"": 0, ""14"": 0, ""15"": 0, ""2"": 46, ""4"": 46, ""5"": 0, ""6"": 0, ""7"": 46}";1;Plus de trois vélo disponibles;Plus de trois docks disponibles
ce4bhh92rcd13ifvqfh0;Marseille 8e Arrondissement;Prado - Paradis;20;0;0;20;1;1;1;43.269467, 5.386439;2025-11-26T23:19:01+00:00;0;"{""1"": 20, ""10"": 0, ""14"": 0, ""15"": 0, ""2"": 20, ""4"": 20, ""5"": 0, ""6"": 0, ""7"": 20}";0;Aucun vélo disponible;Plus de trois docks disponibles
ce4bhk92rcd13ifvqgc0;Marseille 9e Arrondissement;Sainte-Marguerite Dromel;30;0;0;30;1;1;1;43.270585, 5.402538;2025-11-26T23:19:01+00:00;0;"{""1"": 30, ""10"": 0, ""14"": 0, ""15"": 0, ""2"": 30, ""4"": 30, ""5"": 0, ""6"": 0, ""7"": 30}";1;Aucun vélo disponible;Plus de trois docks disponibles
ce4bhkp2rcd13ifvqgd0;Marseille 9e Arrondissement;La Gaye;20;0;9;12;1;1;1;43.257079, 5.411051;2025-11-26T23:19:01+00:00;0;"{""1"": 12, ""10"": 0, ""14"": 0, ""15"": 0, ""2"": 12, ""4"": 12, ""5"": 0, ""6"": 0, ""7"": 12}";0;Plus de trois vélo disponibles;Plus de trois docks disponibles
ce4bhlp2rcd13ifvqgjg;Marseille 8e Arrondissement;Lancier - Savary;10;0;5;7;1;1;1;43.24558, 5.39507;2025-11-26T23:19:01+00:00;0;"{""1"": 7, ""10"": 0, ""14"": 0, ""15"": 0, ""2"": 7, ""4"": 7, ""5"": 0, ""6"": 0, ""7"": 7}";0;Plus de trois vélo disponibles;Plus de trois docks disponibles
ce4bhmp2rcd13ifvqgog;Marseille 9e Arrondissement;Luminy - Parc National des Calanques;40;0;4;38;1;1;1;43.231562, 5.436933;2025-11-26T23:19:01+00:00;0;"{""1"": 38, ""10"": 0, ""14"": 0, ""15"": 0, ""2"": 38, ""4"": 38, ""5"": 0, ""6"": 0, ""7"": 38}";1;Plus de trois vélo disponibles;Plus de trois docks disponibles
ce4bhoh2rcd13ifvqh6g;Marseille 12e Arrondissement;La Fourragère;20;0;0;20;1;1;1;43.304024, 5.424768;2025-11-26T23:19:01+00:00;0;"{""1"": 20, ""10"": 0, ""14"": 0, ""15"": 0, ""2"": 20, ""4"": 20, ""5"": 0, ""6"": 0, ""7"": 20}";0;Aucun vélo disponible;Plus de trois docks disponibles
ce4bhp12rcd13ifvqh9g;Marseille 12e Arrondissement;Louis Armand;20;0;2;18;1;1;1;43.299586, 5.413265;2025-11-26T23:19:01+00:00;0;"{""1"": 18, ""10"": 0, ""14"": 0, ""15"": 0, ""2"": 18, ""4"": 18, ""5"": 0, ""6"": 0, ""7"": 18}";0;Moins de trois vélos disponibles;Plus de trois docks disponibles
ce4bhp92rcd13ifvqhag;Marseille 12e Arrondissement;Bois Luzy;10;0;0;10;1;1;1;43.310785, 5.424305;2025-11-26T23:19:01+00:00;0;"{""1"": 10, ""10"": 0, ""14"": 0, ""15"": 0, ""2"": 10, ""4"": 10, ""5"": 0, ""6"": 0, ""7"": 10}";0;Aucun vélo disponible;Plus de trois docks disponibles
ce4bhp92rcd13ifvqhbg;Marseille 12e Arrondissement;Montolivet;20;0;4;20;1;1;1;43.317121, 5.423936;2025-11-26T23:19:01+00:00;0;"{""1"": 19, ""10"": 0, ""14"": 0, ""15"": 0, ""2"": 19, ""4"": 19, ""5"": 0, ""6"": 0, ""7"": 19}";0;Plus de trois vélo disponibles;Plus de trois docks disponibles
ce4bhpp2rcd13ifvqhgg;Marseille 13e Arrondissement;Saint-Paul - Malpassé;20;0;5;15;1;1;1;43.326605, 5.409903;2025-11-26T23:19:01+00:00;0;"{""1"": 15, ""10"": 0, ""14"": 0, ""15"": 0, ""2"": 15, ""4"": 15, ""5"": 0, ""6"": 0, ""7"": 15}";0;Plus de trois vélo disponibles;Plus de trois docks disponibles
ce4bhq12rcd13ifvqhig;Marseille 13e Arrondissement;Perrin - Le Moulin;20;0;3;18;1;1;1;43.318909, 5.40752;2025-11-26T23:19:01+00:00;0;"{""1"": 18, ""10"": 0, ""14"": 0, ""15"": 0, ""2"": 18, ""4"": 18, ""5"": 0, ""6"": 0, ""7"": 18}";0;Moins de trois vélos disponibles;Plus de trois docks disponibles
ce4bhqp2rcd13ifvqhng;Marseille 14e Arrondissement;Sainte-Marthe - Glacière;20;0;4;20;1;1;1;43.317557, 5.390173;2025-11-26T23:19:01+00:00;0;"{""1"": 20, ""10"": 0, ""14"": 0, ""15"": 0, ""2"": 20, ""4"": 20, ""5"": 0, ""6"": 0, ""7"": 20}";0;Plus de trois vélo disponibles;Plus de trois docks disponibles
ce4bhrh2rcd13ifvqhug;Marseille 15e Arrondissement;Zoccola;20;0;6;19;1;1;1;43.3209, 5.367666;2025-11-26T23:19:01+00:00;0;"{""1"": 19, ""10"": 0, ""14"": 0, ""15"": 0, ""2"": 19, ""4"": 19, ""5"": 0, ""6"": 0, ""7"": 19}";1;Plus de trois vélo disponibles;Plus de trois docks disponibles
ce4bhsh2rcd13ifvqi2g;Marseille 15e Arrondissement;Lyon - Zoccola;20;0;14;10;1;1;1;43.323417, 5.367669;2025-11-26T23:19:01+00:00;0;"{""1"": 10, ""10"": 0, ""14"": 0, ""15"": 0, ""2"": 10, ""4"": 10, ""5"": 0, ""6"": 0, ""7"": 10}";1;Plus de trois vélo disponibles;Plus de trois docks disponibles
cpo36qri1sfpv3e86is0;Marseille 8e Arrondissement;Bain des Dames;20;0;15;13;1;1;1;43.24167, 5.36393;2025-11-26T23:19:01+00:00;0;"{""1"": 13, ""10"": 0, ""14"": 0, ""15"": 0, ""2"": 13, ""4"": 13, ""5"": 0, ""6"": 0, ""7"": 13}";1;Plus de trois vélo disponibles;Plus de trois docks disponibles
st_cvj5dfep6f1abm77gieg;Marseille 8e Arrondissement;Station éphémère - Escalette;100;0;0;100;1;1;1;43.224973, 5.347874;2025-11-26T23:19:01+00:00;1;"{""1"": 100, ""10"": 100, ""14"": 0, ""15"": 0, ""2"": 100, ""4"": 100, ""5"": 0, ""6"": 0, ""7"": 100}";0;Aucun vélo disponible;Plus de trois docks disponibles
st_d2o4gvlbi1j2169b742g;Marseille 9e Arrondissement;Morgiou;40;0;7;34;1;1;1;43.225616, 5.416236;2025-11-26T23:19:01+00:00;0;"{""1"": 36, ""10"": 0, ""14"": 0, ""15"": 0, ""2"": 36, ""4"": 36, ""5"": 0, ""6"": 0, ""7"": 36}";1;Plus de trois vélo disponibles;Plus de trois docks disponibles
st_d3js3co5814s73ftftug;Marseille 12e Arrondissement;Les Borromées;20;0;2;18;1;1;1;43.30125, 5.43125;2025-11-26T23:19:01+00:00;0;"{""1"": 18, ""10"": 0, ""14"": 0, ""15"": 0, ""2"": 18, ""4"": 18, ""5"": 0, ""6"": 0, ""7"": 18}";1;Moins de trois vélos disponibles;Plus de trois docks disponibles
st_d3nk18o9ro0c73en2l3g;Marseille 8e Arrondissement;Carthage - Engaliere;30;0;15;15;1;1;1;43.2378, 5.36635;2025-11-26T23:19:01+00:00;0;"{""1"": 17, ""10"": 0, ""14"": 0, ""15"": 0, ""2"": 17, ""4"": 17, ""5"": 0, ""6"": 0, ""7"": 17}";1;Plus de trois vélo disponibles;Plus de trois docks disponibles
st_d46cu089ee8s73dldbu0;Marseille 14e Arrondissement;Geze - Arnavon;20;0;2;18;1;1;1;43.331575, 5.376771;2025-11-26T23:19:01+00:00;0;"{""1"": 18, ""10"": 0, ""14"": 0, ""15"": 0, ""2"": 18, ""4"": 18, ""5"": 0, ""6"": 0, ""7"": 18}";1;Moins de trois vélos disponibles;Plus de trois docks disponibles
